"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"mass";"chi.distance";"inertie"
"état";-0,62812025266357;1,09484353511876;-0,472927643282785;-0,152037096468288;-1,08791683685254;-0,361229963364618;0,629641041510515;-0,271979186362356;-0,0874360515433319;-0,625657519326135;0,192918801272362;0,466515227054753;0,0810909060444896;0,00624249452755763;0,253232571100839;0,000899443150441141;0,00273270179435163;0,000509891209919497;5,26971659535182e-05;0,00269823344740658;0,00227975472983596;0,725419847540329;0,00119968434837987
"homme";1,29895129711637;1,08080677555609;1,50710009700486;-0,80303172538713;0,417413998306693;0,532703345112256;0,44324170277736;0,618065715686002;-0,329325423743478;0,171182579122315;0,356449383970678;0,196417869334834;0,355787036518143;0,0752397968193846;0,0161059133569587;0,00371393154634312;0,002571249830496;0,0049995665583809;0,00141942864541092;0,00038351484362769;0,00220114249777265;1,10364105598705;0,0026810434662402
"classification";-1,10592841971766;-1,98367428325856;0,568238732704126;-0,903549106399624;-0,174913973998658;-0,439638887728583;-0,788568536587772;0,225891513371289;-0,359187192465039;-0,0695334197095577;0,2417763317904;0,619117698432993;0,0473276788337086;0,0891319367645426;0,00264635417835558;0,00245713767617017;0,00790526040104565;0,000648689876398807;0,00164013265521879;6,14645162640038e-05;0,00200897926384012;1,14091697243877;0,00261507130775586
"etc";-0,00621349412879842;-0,278424331433712;-0,746226338444713;-0,205846920463857;0,0585558397819319;-0,00753378190563937;-0,337585929392465;-0,904789860511782;-0,249586749834443;0,0709982044038636;7,72873515701463e-05;0,123516153250741;0,826554662347923;0,0468484756174632;0,00300342143230328;9,50973710269265e-08;0,000190946234039754;0,00137163283710835;0,000104372353085756;8,44572923382747e-06;0,00246318327131702;0,358521821277432;0,000316612395975477
"établir";-0,724751466466761;-0,892609391316353;0,0392854581721599;-0,0959434228126176;0,327272441153488;-0,603986409902241;-0,743874233652088;0,032739337470324;-0,0799564073748353;0,272739160854535;0,433202870577937;0,523008527194908;0,0009437795378375;0,00419289137308741;0,0386519313162296;0,00122500281025547;0,00185815433589664;3,59933711330356e-06;2,14678867435947e-05;0,000249791554838115;0,00233216288454484;0,558569675400602;0,000727635011861667
"étude";-0,237000865636453;0,132914318869643;0,958744606707933;0,604418694965848;-0,0754499157339031;-0,202925274018464;0,113804118416061;0,820897896332444;0,517516376864078;-0,0646018519124658;0,0587521940359359;0,0147075560084892;0,712892235565537;0,21104257514694;0,00260543924310028;0,000123146253589255;3,87315502009493e-05;0,00201524200726533;0,000800934713981437;1,24806975162686e-05;0,00219240780532117;0,495988722519388;0,000539342871874902
"pays";-1,07686440471056;1,04455228938582;-0,435353282242233;0,126119291619891;0,221557763746063;-0,680354467773401;0,659939927253503;-0,275052782260853;0,0796811772686199;0,139978453902962;0,52738097248295;0,394944008315547;0,0639116237057408;0,00399517248098029;0,00976822301478384;0,00260317152451904;0,0024492950903352;0,000425465536854157;3,57062126347911e-05;0,00011019317268288;0,00224481596003005;0,752198923932895;0,00127012410110941
"méthode";-0,308489905376293;-0,362737664310209;0,580164465276919;0,217148997591323;-0,111157745609061;-0,390886710805642;-0,459623896978365;0,735124798595232;0,275148897723827;-0,140847673795667;0,197885658410926;0,217766191538895;0,518953502581011;0,0541524535253987;0,011242193943772;0,000184536596803403;0,000255144315551666;0,000652683813767202;9,14357960658196e-05;2,39596270179174e-05;0,00193910172422829;0,351777219272154;0,000239958432155411
"lecture";0,238651602323737;0,244597086563253;0,212446591300866;0,708964468126385;0,176462344524828;0,286126375648327;0,293254590336026;0,254708422637362;0,849998205556862;0,211565858287445;0,132679885690644;0,11093068247755;0,0779596186130516;0,646688881068749;0,0317409321500062;0,000119892873690203;0,000125941024020499;9,50088792641986e-05;0,00105806804948064;6,55494045340301e-05;0,00210506088080639;0,332350031774776;0,000232517749005009
"comprendre";-0,480862113071213;-0,350221419513342;0,259233023754256;-0,0541115316911604;-0,00859428513891391;-0,7384022853838;-0,53779303781563;0,398073069147679;-0,0830925905373907;-0,0131972131205817;0,607967261054558;0,256683070595915;0,131012735662367;0,00425195639129278;8,49762958690205e-05;0,000510986304545446;0,000271052581097627;0,000148507637903395;6,47064828080947e-06;1,63225367934822e-07;0,00220987719022413;0,312834310148382;0,000216270306573045
"volume";-1,13853832348666;-1,08409511917492;-0,34127516526724;-1,18177677111821;-0,126607377583733;-0,56922460425024;-0,542005132767225;-0,170624226591487;-0,590842135899142;-0,0632987339236503;0,418638331716225;0,302100335706123;0,0278898929228765;0,249106269048013;0,00226517060676345;0,00278533882270115;0,0025253263101606;0,000250260378153946;0,00300091451218163;3,44429825692484e-05;0,00214873434306378;0,892610667008754;0,00171201225916725
"esprit";0,924984569149856;0,53568877667202;1,96747396358134;0,346059947132537;-1,08972206224081;0,36791685758637;0,213072669459339;0,782571798715677;0,137646932210478;-0,433441951524302;0,188459941627662;0,0503092586315824;0,632210720990745;0,0145687679448992;0,114451310805111;0,00172634890450531;0,000579008171475084;0,00781047750111438;0,000241636352909224;0,00239602356574463;0,0020177139562916;1,08083369665029;0,00235709642958269
"lettre";1,32281000325735;-0,323963892022171;-1,61145769319526;0,194689345859505;0,217773236449027;0,621037291308413;-0,152095658097347;-0,756552580019602;0,0914034091830733;0,102240911809509;0,460420807281131;0,0219799126726337;0,506630824008118;0,00550826020644626;0,00546019583167509;0,00359178573457595;0,00021543124734488;0,00533032017701004;7,78036286264914e-05;9,73474301719748e-05;0,00205265272609751;0,988903499654938;0,00200735095062278
"table";-1,32918133948127;-2,27266751044314;0,0978165686973004;-1,1833539427678;0,288988531613419;-0,457926127744255;-0,782973550556733;0,0336995120246464;-0,407686049048833;0,0995615837458843;0,263897814916742;0,614061509497042;0,00105970739097838;0,115522538174304;0,0054584300209344;0,00314808359780187;0,00920342743267179;1,70491461557709e-05;0,00249521004304697;0,000148812359296616;0,00178187726010167;1,31250284296936;0,00306957529664535
"universel";-1,03597066264067;-0,538400170338762;0,503596222899044;0,390271564130951;0,509328245403388;-0,727387281146276;-0,378027535136136;0,353590599212869;0,274021825307595;0,357615230812258;0,635189933720213;0,136550035117832;0,111292888228401;0,049786613440856;0,0671805294926997;0,00209048663320433;0,000564628581510755;0,000493989149111288;0,000296678653377144;0,000505298493520165;0,00194783641667977;0,659370583166309;0,00084685999341188
"fait";0,370657446615254;-0,0408275050507587;1,1253651177267;0,115720802894148;-0,958756767635638;0,242404457546629;-0,0267005811030808;0,735972050192211;0,0756796840548404;-0,62701266708697;0,0923699598797614;0,000891997678243849;0,63134389676568;0,00497253956095611;0,27042160611536;0,000223206080638936;2,70810964984862e-06;0,0020575360879449;2,17562198467823e-05;0,0014934044716787;0,00162465279597505;0,618644657126559;0,000621789086815595
"manière";0,0644494995412639;-0,359833435708976;0,436061999422022;0,29123935372705;0,0451813148578422;0,100574053081912;-0,561523476849821;0,680478870883956;0,454481763702952;0,0705058687990877;0,0140357468128423;0,348234827705868;0,47641639904101;0,158294789258397;0,00301823718188481;7,65542263793116e-06;0,000238634430470281;0,000350450397504722;0,000156325631121909;3,76225133022214e-06;0,00184302010726202;0,275953369271886;0,000140346464062319
"présenter";-0,324248015289728;-0,567034792304552;-0,132981859264072;-0,0480179940013644;0,023697414906514;-0,484862190893809;-0,847911841385174;-0,198853570697409;-0,0718033994842617;0,0354357774551844;0,279856428918842;0,681197108093343;0,0349027163924469;0,00338968027437645;0,00065406632098964;0,00020846258948856;0,000637518643679031;3,5063743171967e-05;4,5717397653575e-06;1,11346205150048e-06;0,00198277518648568;0,310916375876827;0,000191672880203364
"principe";-0,4896190732241;-0,896772072001072;0,576685187790286;0,296403681015628;-0,401360758441141;-0,384037002083812;-0,703391017461752;0,452328070487063;0,232486819425329;-0,314810821014057;0,192488711515178;0,513955485348071;0,197997631704799;0,0389606210333491;0,0565975503986027;0,000446009260976959;0,00149620592703731;0,000618735187175383;0,000163453568746204;0,000299707105171841;0,00186048949216498;0,566095378207537;0,000596219862249969
"connaître";0,662651098735168;0,561181709902928;0,381970842608917;-0,763453880297523;0,267156625591132;0,531540054124907;0,45014722985455;0,306394726790641;-0,612398164931434;0,214297459851177;0,381471452329228;0,217756917348171;0,093982374894426;0,279658411460135;0,0271308439680391;0,000882155810235601;0,000632677616929599;0,000293113539286674;0,00117095732481272;0,000143386199162913;0,00200897926384012;0,544236688456569;0,000595046746364618
"sujet";-0,691767648613312;-1,11798780984845;0,224849298280695;-0,559407602062587;0,0204989355779826;-0,478236498351944;-0,772893292211399;0,155444015461266;-0,386732645416632;0,0141714334146846;0,284191802801595;0,590796526931266;0,0222621916066767;0,102640286142811;0,000109192517650261;0,000886143333592004;0,00231450229294047;9,36195506062932e-05;0,000579482342225493;7,78119143685864e-07;0,0018517547997135;0,658246242511534;0,000802343348055459
"devenir";0,537865248971464;0,342699182666164;0,422786943508135;0,432878865414639;-0,433134959799646;0,548819073048389;0,349678377855683;0,431397155471196;0,441694603087669;-0,441955912929234;0,412758414001833;0,133366835551766;0,189097544445893;0,147656239495107;0,117120966505402;0,000566034116271458;0,000229785052104298;0,000349734737091112;0,000366630340089417;0,00036706427093045;0,00195657110913125;0,424677676563727;0,000352869808444969
"ancien";0,69819602985905;0,462065708656147;-0,256087432753817;-0,683944691614308;1,02335811291196;0,462228916604333;0,305902816369868;-0,169538369649106;-0,452794058261815;0,677496994540409;0,342659130785994;0,119450448171145;0,0341804584637774;0,181601570568248;0,322108392010834;0,00100488038958634;0,000440115941786368;0,000135187380802963;0,000964276509968244;0,00215881235464603;0,00206138741854899;0,605034493589102;0,000754605368954271
"servir";0,793236889024572;-0,629648521970868;-0,574169170502125;0,295974532014566;0,158673523015925;0,654667190862913;-0,519655899534048;-0,473868176245484;0,244271059656858;0,130955016104829;0,503938495535489;0,252720721161016;0,195769603483244;0,0387481069553499;0,00882307286490282;0,00124211516025296;0,000782622687802371;0,00065078239624279;0,000172927770503648;4,97009838829241e-05;0,0019740404940342;0,566823763686219;0,000634237849797764
"rapport";-0,623003379437347;0,44881571042487;0,246836618677879;1,34870955231979;0,404235269631466;-0,38394720881813;0,276598081132375;0,152121535618424;0,831188537993491;0,249123854867394;0,232447156850509;0,0960179171147179;0,0270555522191878;0,60165894156629;0,0428204322492979;0,000691605742197582;0,000358933411530955;0,000108566781347475;0,00324126584149855;0,00029116970857276;0,00178187726010167;0,655484154415364;0,000765600451100427
"périodique";-1,66348591294981;-0,363359612903297;-0,429973889113256;-0,526889820333682;0,0305702326301377;-0,907149580378744;-0,198151074082317;-0,234477869663015;-0,287329081479244;0,0166708797992368;0,874837323063387;0,0332227136049045;0,0433378144891012;0,0484728705099124;0,000129278332695553;0,00514831932716722;0,000245640815170473;0,000343962730403587;0,000516495851285557;1,73870021847157e-06;0,00186048949216498;0,90217209597973;0,00151427935758809
"presse";-0,717823677650137;1,96300362198606;-1,56363305882374;-0,744927992866192;-1,17535486542265;-0,242668982983811;0,663617135199975;-0,528605082221266;-0,2518319248214;-0,397342939105727;0,081710075905517;0,486356811366275;0,287477284809568;0,04860027409882;0,095855553819821;0,000904647181936908;0,00676528158207997;0,00429253023838673;0,000974254150076747;0,00242539062413054;0,00175567318274724;1,27383708122342;0,00284886224350105
"imprimer";-0,313791724668895;-0,521509729435575;-0,818163327805871;-0,790484412283797;-0,304181289278919;-0,236716388407938;-0,393413496808595;-0,617201324510339;-0,596321064126329;-0,229466523680169;0,0822693560585123;0,180864237522569;0,414695131044666;0,288344599239175;0,0338266761350769;0,0001935143201431;0,000534508931455308;0,00131555846974682;0,00122805200080642;0,00018184238918437;0,00196530580158273;0,554953189210729;0,000605261206596534
"vie";0,881097550944006;0,760102838125;1,38249029854653;0,225620355325082;-0,0185676474826693;0,483811593282493;0,417373269029971;0,759126879107504;0,123888374754689;-0,0101955147900176;0,289502926690752;0,171483533766632;0,528473174135238;0,010484110820222;5,62545871542713e-05;0,00151895051201556;0,0011304213326848;0,00373955410555756;9,95983615559247e-05;6,74542628802746e-07;0,00195657110913125;0,830675552927388;0,0013500768637894
"spécial";-1,21273272421841;-0,133966664116985;-0,0339813935574218;0,674679227775511;1,0062482667972;-0,705178465954897;-0,0778987857790307;-0,0197594626592401;0,392311721579868;0,585112114960978;0,674547266198923;0,00655161585811922;0,000392697697758349;0,115304683071563;0,203203737173638;0,00295464730962519;3,60552856398653e-05;2,31983888740989e-06;0,000914471410391706;0,00203416297293508;0,00200897926384012;0,749018971394698;0,00112709647019819
"donnée";-0,622379417815001;-1,09727871331006;0,771226438606158;0,299428782204646;-0,506273677495861;-0,391121395546031;-0,689561976775318;0,484661208766543;0,18816978809113;-0,318157158804472;0,198811693817923;0,491856183408434;0,22635447861626;0,0254149139870685;0,0575627301703158;0,000649619855931643;0,00201921588962152;0,000997499451148494;0,00015036125253403;0,000429852584707608;0,00167706095068393;0,708056923449448;0,000840785462975229
"réaliser";0,0640852331483088;0,0302768770334937;-0,291623094479468;1,07710036499246;0,292564232879659;0,0554480357800777;0,0261962589287463;-0,252319091038857;0,931932313308795;0,253133385894695;0,00550460445771734;0,000977923944632565;0,0845177253285034;0,858801118095532;0,050198628173616;7,6408761240184e-06;1,70549077841812e-06;0,000158223522760821;0,00215843794704025;0,000159246421979794;0,00186048949216498;0,438156061642961;0,000357178138964609
"particulier";-0,626548720430098;-0,537089623057231;0,232021785631166;-0,146191471215809;-0,067670014585837;-0,718316169852276;-0,61575444705567;0,266004853162028;-0,167603402967168;-0,0775813023092259;0,580814594568992;0,339698864318661;0,0590580560060582;0,0174639296888621;0,00296455541742705;0,000685783937027398;0,000503931071389966;9,40448771159348e-05;3,73354755275627e-05;7,99963466982408e-06;0,00174693849029576;0,417032595907099;0,00030382087949446
"divers";-0,671995296350284;-0,499481943326429;0,0734143912409592;-0,226697816693292;-0,0952139728372867;-0,76735236501082;-0,570359126876906;0,0838319956263721;-0,258866552678532;-0,108724968218652;0,657803198328912;0,289251650454857;0,00582129636595033;0,0413455015141174;0,00577835333616254;0,000851988701819014;0,000470696484541128;1,01686610914576e-05;9,69607674318006e-05;1,71041990694694e-05;0,00188669356951942;0,420293000329289;0,000333277261177541
"former";-0,46105130435605;-0,641572510327244;-0,144875150399126;-0,34333966842818;0,0985762337057049;-0,524473587117348;-0,729827315763013;-0,164804196617816;-0,390569521870708;0,112136394383179;0,340052869881988;0,524097604749232;0,0248959971681788;0,104151607199647;0,0068019210009534;0,000415905004766041;0,000805354576679268;4,10660977019895e-05;0,000230644765764089;1,90125372775605e-05;0,00195657110913125;0,401060551963688;0,000314713614419909
"exposer";-0,620092817749462;-0,891012478305179;0,902896385683681;-0,345421604668646;-0,514907526464377;-0,402108188211957;-0,57778997445234;0,585496266684834;-0,223993653283523;-0,33389925933144;0,213290750337525;0,350508809730819;0,335295898294494;0,0365533924674111;0,0643511491697524;0,000423186266711064;0,00087374707648479;0,000897209766201654;0,00013131585264971;0,000291794191971224;0,00110057124888633;0,681090157813412;0,000510537176483217
"permettre";0,585168946148304;-0,711626792328152;-0,254872817463802;0,25151494103477;-0,387644045842448;0,551133799807234;-0,670236485859331;-0,240048665058177;0,236886092594623;-0,365097528438654;0,382875294160228;0,450683988319563;0,0538561908518863;0,0390654161269465;0,0735191105413775;0,000643055740791958;0,00095102220957357;0,000121992496135915;0,000118799238301631;0,000282196948531497;0,00187795887706794;0,47971855129746;0,000432174466910109
"seul";0,144831461999116;-0,281075225618242;-0,333317228454528;-0,437926310958602;-0,355106804999792;0,199136768377809;-0,386465836414894;-0,458296248638904;-0,602129048123839;-0,488255939700858;0,0640825788172881;0,192102064731929;0,251665374377615;0,323583451684281;0,168566530388888;3,92091313378707e-05;0,000147674846231487;0,000207671507467342;0,000358478793211217;0,000235710745356046;0,00186922418461646;0,290219666615965;0,000157439995690354
